2.364311737603652208e+00,6.104810089797028105e-01,-1.665713937306302350e+00,-4.909304447370931856e-01
-2.604039011514772906e+00,5.469173068018905459e-01,2.141686309261131793e+00,3.155587742866774903e+00
-8.535694535956351858e-01,-3.192799331174253075e-01,-2.908260149077593226e+00,-4.948571324086279422e-01
3.814849772084946800e+00,7.402046909369993655e-01,-1.672696531628707017e+00,4.780525214877096030e-02
1.279690375130202185e+01,-2.213033683654928918e+00,-6.737015982953973303e-01,1.150454270390891542e+00
-3.938855684864729145e+00,-1.022610472214200428e+00,-2.571447313970937731e+00,1.635112621964874835e+00
-1.474278455315658765e-01,-1.156454495779920544e+00,1.378332396560813244e-01,1.505490006436706940e+00
4.029882258763825220e+00,-4.030029648542716281e+00,-3.092593250923467707e-01,-2.231682382808733323e+00
-5.881838220248309490e+00,1.886220647287858987e-01,-1.464211794504280517e+00,6.340779164994867489e-01
-7.067859562286337827e+00,2.128919134590313345e+00,-1.600475186479814127e+00,-2.958561394594739991e+00
-5.552519415341425457e+00,-2.048511450906474740e-01,-2.010934552221183225e+00,9.642589392553775340e-01
-4.105267136082692225e+00,-6.708364232611573330e-01,-1.085225368693139118e-02,-2.163868021757241245e+00
-6.354637962852966560e+00,8.141581481840038936e-01,-6.579137742495118069e-01,9.826651219367145140e-01
1.084045458253318372e+01,-1.181509516153729900e+00,4.295456061401913495e+00,6.446181159915007619e-01
-6.191368101496926180e+00,-3.509356761568223515e+00,-8.980468801038498095e-01,1.819345428917007235e+00
-5.815567316750694715e+00,-6.417681918857690571e-01,-7.536893868935287122e-01,7.012177066217718524e-01
-1.742327368119114483e+00,1.551261038249430957e+00,-1.189934072516008801e+00,8.205243289565373743e-01
2.351361956404692322e+01,4.101172805939614641e+00,2.986608070026715023e+00,-4.206013835474183615e+00
1.444999451164891147e-01,-7.145354607234855493e+00,1.014321485125087241e+00,-4.721529073226236939e+00
2.611382089258076356e+00,-2.654736017222171895e+00,-1.062469620421301109e+00,-2.714488971294910513e+00
-3.613369933455478744e+00,-4.996104245847131642e-01,-2.265662287774833583e+00,6.306918433199889540e-01
1.081175178139308218e-01,-7.515744101096090146e-01,2.516942304257722363e+00,1.403482723928656695e+00
-5.566542491352385547e+00,5.739903459528635787e-01,1.018661574121552116e+00,-7.810233180956875909e-01
3.137765367413046569e+00,2.852221886003885043e-01,-7.478448684759458898e-02,1.572252510352520671e+00
1.045097971931943925e-01,8.046630489413801879e-01,-1.396499034809743633e-01,1.847564234017113005e+00
-5.172512780921159070e+00,4.958722818884612193e-01,-1.188144229373595762e+00,3.919074505925059237e-01
-5.355625473512776180e-01,1.051776917396756578e-01,1.044573493492043925e-01,1.166430165107688488e+00
-4.136889095533729410e+00,1.075561850997027724e+00,-2.129925327627386178e+00,1.202917420557373385e+00
6.482500540700706360e+00,-2.405831368005205473e+00,-1.012826847221465876e+00,-3.419795192201599665e+00
-1.675153519238595567e+00,-4.322163240053517264e+00,6.431527262402427780e+00,3.738000360879026207e+00
2.394900045377345688e+00,4.772482151011512741e+00,-2.510640012355425998e+00,-3.071679587134897194e+00
-4.707785933131292566e+00,-7.312555483594271322e-02,-2.442052913915139012e+00,4.651398294474616835e-01
-4.502782431185794465e+00,-5.922424735301424770e-01,-1.575557682588582642e+00,8.512384335199716379e-01
3.395386247026004778e+00,9.878260608393698572e-01,4.142380204493397722e-01,-1.314705366855811075e+00
-3.415457044187338864e-01,5.558268629696666574e-01,-3.055784499477548710e+00,1.774555609865777317e+00
-4.786572622840406410e+00,1.485822383026803029e-01,3.439236485446103941e+00,2.253781287521726462e+00
6.386762196582416173e+00,-1.023864752093845309e+00,-1.110922355870279876e+00,-2.157144941463963406e+00
-7.704592841776388923e+00,-3.086007328768053171e+00,2.735317455761996364e+00,-7.933198014325179015e-01
-4.436744027682341773e+00,-2.277445273696191430e-01,-1.704283455068214437e+00,7.195070708863532394e-01
-1.067045756725141237e+00,-1.618378265883840372e+00,-1.640832044996928474e+00,-3.080925267430436598e-01
1.848965487596695212e+01,-8.043545705855244421e+00,-7.552614116927093946e+00,-2.451552838633620279e+00
-4.638699062917260640e+00,-1.450836579766412227e+00,-1.529342283187969498e+00,-3.210258218511160555e-01
-1.047015467268235023e+00,-8.641468630133108952e-01,1.771947529878996619e+00,8.333401330406940977e-01
3.363480043783248163e+00,2.019902357729145503e+00,1.619267604768573676e+00,-2.974317974946254939e+00
2.650050355317457029e+00,-7.949019530127705568e-01,-3.646241378528539134e-01,1.483654189706371085e+00
8.060439652339514538e+00,2.481182005737335938e+00,4.956510875621058965e+00,1.710046092492918612e+00
-7.202915887615031210e+00,2.067988619229082836e+00,3.038571276190765502e+00,1.291385650428958087e-01
2.495092957683802126e+01,-1.485661353891470637e-01,3.213615970568972635e+00,4.137805906391410105e+00
8.977611934568349161e-01,1.865756130610597863e+00,-1.898159276736098855e+00,1.856367812238903348e+00
-3.650062333949370963e+00,1.904656343198596113e+00,2.549427768863203436e+00,1.985332861223040757e+00
-3.861451282359094073e+00,1.934070789183866879e+00,-1.078193220946045416e+00,8.574786156717187358e-02
-4.778258043011384792e+00,-7.700316135764502246e-01,-2.770107130856939159e-01,6.295080837507345539e-02
-1.426202001757396198e+00,3.320838403946071438e-01,-3.865916479420653529e-01,2.339193683965570258e+00
-6.300850426806375637e+00,3.186034699131399250e-01,1.837825251132224169e+00,1.978683031486917709e+00
-4.986551139473982985e+00,5.476500565324174952e-01,-1.009137633221535824e+00,-9.353115213218654925e-03
-6.388926003055550140e+00,5.621782100173919883e-01,-9.905033297818567339e-01,3.151634298037350734e-01
5.337697358610720144e+00,-2.922032142737431393e+00,8.239493754763500544e-01,7.708640000847661877e-01
-2.289167949546267344e+00,-2.571745177943448590e-01,-1.394694105591256950e+00,2.494064535984018283e-01
-4.667567933771177735e+00,2.062808901875725909e-01,-1.202997375402994118e+00,9.442937621897877776e-01
-3.928714295304455373e+00,1.187553318425222937e+00,-1.216271680207517747e+00,6.159622218274548588e-01
1.395704232623893049e+01,5.453304151747020434e+00,8.369320496764826034e-01,4.932593251735048479e-01
-7.054701158138614758e+00,9.456505977518494532e-01,-4.958419380308237701e-02,-2.622574546695434772e-01
-1.600591997538821687e+01,-2.579822426114964262e+00,8.824825108030433185e+00,1.075318770832022874e+00
4.058323956840976798e+00,1.246415980242297217e-01,-1.325710155332049667e-01,1.692119524282691634e+00
-7.691057819269382811e+00,-8.600639489709910324e-01,3.258806832006281073e+00,-4.190757947607642309e-01
-6.685659927550001491e+00,5.851967031382545592e-01,-2.959704348784985561e-01,-4.768065115897572870e-01
-7.199191354007739463e+00,-1.426330834104196921e+00,-1.678881581486578289e+00,-8.403814071435331545e-01
-2.252825094026601693e+00,-1.810715766165974294e+00,-4.047387949219282133e-01,7.063121625105444057e-01
-1.583236973274409154e+00,4.310899900187012967e+00,4.351695033062007667e+00,6.400201600204467045e-01
-5.485788482360296037e+00,-2.551112044272534352e+00,-1.106888660916504952e+00,-9.460502622683319984e-01
1.278186597461413054e+00,5.483167301583839581e+00,6.429832391531870028e-01,3.218856931354060258e+00
-6.200646797239464547e+00,6.326044003532123317e-02,-9.529612261371319670e-01,2.943833727536742662e-01
-3.400198874987913733e+00,3.891926545445172358e-01,1.649648915167319485e+00,-1.066666183025121173e+00
3.571844331283430485e+00,9.446123371680754666e-01,-2.100328646075658501e+00,9.375300375019005594e-01
-4.536788972917515927e+00,2.202360582371539532e+00,-1.028136729200876065e+00,8.141419634830412422e-01
-1.605265572303335109e+00,1.428745701689508651e+00,2.193168934786197399e-01,1.203154665817319113e+00
-8.473703346547951654e+00,-9.123733185142635094e+00,5.360243316176442008e+00,1.468703296394985314e+00
-6.207490184435584091e+00,-1.168690977097604389e+00,4.890497384940644565e+00,-5.426646964118698735e-01
-6.534712892920336635e+00,-4.483590595371711451e-01,-1.353084885918955482e+00,9.589242347293798208e-01
-6.376443641919401273e+00,-6.230818817848837732e-01,-1.134256435131463459e+00,3.128690943914521072e-01
-8.852669730747155796e+00,8.185999198244654496e-01,2.008009727555592150e+00,1.384154215290113621e+00
-4.705147700096500074e+00,-4.693317600909142628e-01,-1.257173240363868905e+00,1.528772683102772811e+00
-5.940650241750621063e+00,7.139684736079693339e-01,-5.325525203574327238e-01,7.646927628418781486e-01
-7.138817942448264731e+00,-1.064119390017488120e+00,-8.102223097941610996e-01,-1.189932547555140885e-01
2.104047926587124806e+00,1.139849156826739041e+00,-1.337625678779085892e+00,1.686128975015004805e+00
3.967314187093498035e-01,-1.272365051966175997e+00,-4.891838474726546426e-01,3.057153711390190876e-01
4.502427501228233986e+00,3.966563583212896926e+00,-2.547838172967904935e+00,-2.124921657977486777e+00
1.820493481760837540e+01,-1.157941863764857970e+00,-3.947483975044011828e+00,3.640663316238040625e+00
-2.170562427503651692e-01,4.028361218103035490e+00,-1.499831203785485068e+00,-4.146721567982327272e+00
-5.261162825179285463e+00,-7.627956213452479206e-01,-1.205662690065959275e+00,9.909360279916508141e-01
2.293063207931337111e+00,-3.284329224746831422e+00,-2.101716835989487997e+00,-3.811273872705838173e+00
-8.825962442782456785e-01,4.665995422991485952e+00,-2.437101305315314992e+00,-1.138274194128876315e+00
-6.006200573137826737e+00,3.156218810698129928e+00,3.343952075801972512e+00,-7.006680801577443995e-01
1.520879171171388045e+00,-3.299777555948450569e+00,-2.651701224946783952e+00,-6.047086642752593777e-01
-1.125778118086699564e+01,1.318678550668131555e+00,-3.498761187399653805e-01,5.852671453056110251e-02
1.243689322965758626e+00,3.095049422995977295e+00,2.028670847486166107e+00,-4.678336585334937681e+00
-3.002752835795206909e+00,9.009112324457350107e-01,1.204231644381730693e+00,1.042738172338654623e+00
2.381067783963776829e+00,3.290564820093744292e+00,1.722446335379725024e+00,-2.749280644217806824e+00
-7.374409033138396019e+00,-1.776632735443093747e+00,-2.254412761928868969e-01,-8.445931292758224185e-01
1.628341683550113661e+00,-1.895105012735947891e+00,-4.062905009459167327e-01,-6.995879896037474621e-01
-1.667319097705602493e+00,1.444027823272835409e+00,5.841237432408118435e-01,9.288516055770875690e-01
-1.043802242443369943e+00,-2.309362727947589455e+00,-1.753094668148438062e+00,-1.555642239754717604e+00
1.326715774754974575e+01,4.341179033931580888e-01,2.179281542026898055e+00,1.978441775259471180e+00
-6.396610103667857317e+00,3.097601320057540519e+00,1.141966641932175230e+00,1.065377440558267441e+00
-6.873344206665377598e+00,1.148878443734820953e+00,9.526115493477732565e-01,8.773538277015587861e-01
-7.979629411567751518e+00,-2.643993274441239549e+00,-2.990040409207782579e-01,3.980463436560932600e-01
1.925435187836889028e+01,2.776667096992058603e+00,2.876738298808397154e+00,-8.039603281444163141e-02
2.408254291790515111e+01,-1.011921447010428210e+01,9.915914388104488664e-01,2.316809654023191722e+00
-1.393618635692002838e+00,-3.112552958762559552e+00,1.520155860918042556e+00,-1.456925339045252787e+00
7.545515653100207665e+00,1.011279966444050160e+01,-1.746002187481556334e+00,-7.221784393425085824e+00
-4.161954739822570914e+00,-1.402020776449288464e+00,-2.767499720620721693e+00,-1.079838250404973943e+00
-5.467541897909396376e+00,-1.847020389914310945e+00,1.399998418030697467e+00,5.860648322090874496e-01
-5.520434482984100555e+00,8.518407303149726217e-02,-1.555732309385956524e+00,2.886608676909911408e-01
-2.103503570142681856e+00,9.123451046931227992e+00,2.799614546872159604e+00,-4.445002135919283504e+00
-6.454439910280569848e+00,-3.403104939485060432e-01,8.423717256342925230e-01,-4.167794899825446459e-02
-2.543074870714617131e+00,-1.180610649399201906e+00,-1.219444651335548135e+00,4.484730560127947463e-01
-1.927858578127372491e+00,-1.994605555684071607e+00,-9.789983648371278768e-01,-1.006001959284585912e+00
-6.490324188415842244e+00,-1.399253110251827747e+00,-4.536995480017857463e-01,4.730105323645352744e-01
6.542681167710550305e+00,-4.788515887610471644e+00,1.723450079557306891e+00,2.447550039500312913e+00
-1.984831401201220258e+00,-1.890533901655691018e+00,1.208013557861080001e+00,-1.932369200276604859e+00
2.770181745968661180e-01,-1.064456834591307466e+00,2.590277020227326865e+00,7.892812143534729818e-01
-3.459597109789399827e+00,-8.325545787550915122e+00,3.019277209222142933e+00,-1.969146496700554083e+00
1.132699756742672870e+00,-3.404400891095993753e+00,-6.804616760737332015e-01,-8.869448925473467638e-01
-2.818284709279025080e+00,-1.368742015223044506e+00,-2.314189611143883329e+00,8.432123756954723603e-01
-8.219615327400820348e+00,-2.913045330022142831e+00,1.112926793808681758e+00,-6.579808256506125552e+00
3.556731167804171534e+00,-2.574812673793892337e+00,-2.408102350788029256e+00,-2.633232070098814326e-01
1.215571421172920630e+01,3.194709395014456721e+00,-1.851174706651673496e+00,-1.120789324526501707e+00
-2.769605171555022949e+00,-8.726641589053546477e-01,-6.860224420532724521e-01,-8.017980695254546264e-01
-1.033261029727357005e+01,3.677805064854500650e+00,3.614098501583973722e+00,-9.447500606650706123e-01
-2.554429138727038473e-01,6.102570359442574421e+00,5.525125894483531752e+00,8.795637664089510643e-01
-1.655836216451492371e+00,-8.931573608823730748e-01,-1.091095635783992490e+00,1.452902564944076103e+00
-6.192061642265572985e+00,-1.662434413099572517e+00,-6.649811340427679296e-01,1.565653367497877591e-01
2.346190364852549948e+00,-1.393486891788274340e+00,-1.607807528293535348e+00,6.767324258392211078e-01
-3.475396559222649007e+00,5.019500441699934257e+00,4.414995621418140281e+00,-6.417320508539698931e-01
3.720740155891812950e+00,-3.586914458513053017e+00,4.589892323071489422e+00,1.872546425224718147e+00
-3.730941530204074930e+00,-3.559401831946619743e-01,-1.879498452093299798e+00,1.004235684672602158e+00
-2.216692877181871690e+00,3.087116002289599370e-01,8.295447530681475667e-01,-5.206972980786347405e-01
-2.424014922055425014e+00,1.559837597956424737e+00,-9.980312705936379425e-01,1.034397310404326253e+00
-5.229204219530526387e+00,1.565787371933684113e+00,-1.832900977417469823e+00,7.029535581969934555e-01
-2.625608372437683524e+00,5.109839891328778805e+00,2.944316455127690357e+00,-6.414492852907642817e-01
-7.721717446358483672e-01,4.913795595071740685e+00,2.725242634624691074e-01,-6.056735410868691050e-02
-1.441225130186319647e-01,3.167027769947934335e-01,-1.437492148011760840e+00,1.277063503398102817e+00
-5.608633821513926421e-01,-2.064540597734946470e+00,-1.180811460838178339e+00,-8.065783565690366474e-01
-6.707762485978869371e+00,1.107470206132251223e+00,2.499002110954127720e-01,1.528961545127576205e+00
1.434124178921606596e+00,-7.304061776492178915e-01,1.542077902442275938e+00,-8.815483208587465702e-02
1.251266632059052597e+01,-5.482873871377466735e+00,-2.734375676961972257e+00,-2.134357528173791430e+00
-8.475448346791070175e-01,4.179710090612076989e+00,1.316165215470887162e+00,1.277727364230967888e+00
-3.810828723746437330e+00,6.504183684309059466e-01,3.401219239787711124e-01,3.428671613871124291e-01
-8.069994753984516933e+00,-1.746106944526185423e+00,-1.581416871525763712e+00,-1.246654383238280595e+00
4.738214012784686346e+00,9.343785000512189187e-01,-5.486330436921084130e-01,-2.328926001301922621e+00
